"Pair.Name","Ligand.ApprovedSymbol","Receptor.ApprovedSymbol","Mouse_LigandSym","Mouse_RecSym","Mouse.Pairs"
"Lpl_Lrp2","Lpl","Lrp2","Lpl","Lrp2","Lpl_Lrp2"
"Lpl_Sdc1","Lpl","Sdc1","Lpl","Sdc1","Lpl_Sdc1"
"Lpl_Vldlr","Lpl","Vldlr","Lpl","Vldlr","Lpl_Vldlr"
"Lrp1b_Plaur","Lrp1b","Plaur","Lrp1b","Plaur","Lrp1b_Plaur"
"Lrpap1_Ldlr","Lrpap1","Ldlr","Lrpap1","Ldlr","Lrpap1_Ldlr"
"Lrpap1_Lrp1","Lrpap1","Lrp1","Lrpap1","Lrp1","Lrpap1_Lrp1"
"Lrpap1_Lrp2","Lrpap1","Lrp2","Lrpap1","Lrp2","Lrpap1_Lrp2"
"Lrpap1_Lrp8","Lrpap1","Lrp8","Lrpap1","Lrp8","Lrpap1_Lrp8"
"Lrpap1_Sorl1","Lrpap1","Sorl1","Lrpap1","Sorl1","Lrpap1_Sorl1"
"Lrpap1_Sort1","Lrpap1","Sort1","Lrpap1","Sort1","Lrpap1_Sort1"
"Lrpap1_Vldlr","Lrpap1","Vldlr","Lrpap1","Vldlr","Lrpap1_Vldlr"
"Lta_Cachd1","Lta","Cachd1","Lta","Cachd1","Lta_Cachd1"
"Lta_Ednra","Lta","Ednra","Lta","Ednra","Lta_Ednra"
"Lta_Ltbr","Lta","Ltbr","Lta","Ltbr","Lta_Ltbr"
"Lta_Tnfrsf14","Lta","Tnfrsf14","Lta","Tnfrsf14","Lta_Tnfrsf14"
"Lta_Tnfrsf1a","Lta","Tnfrsf1a","Lta","Tnfrsf1a","Lta_Tnfrsf1a"
"Lta_Tnfrsf1b","Lta","Tnfrsf1b","Lta","Tnfrsf1b","Lta_Tnfrsf1b"
"Ltbp1_Itgb5","Ltbp1","Itgb5","Ltbp1","Itgb5","Ltbp1_Itgb5"
"Ltbp3_Itgb5","Ltbp3","Itgb5","Ltbp3","Itgb5","Ltbp3_Itgb5"
"Ltb_Cd40","Ltb","Cd40","Ltb","Cd40","Ltb_Cd40"
"Ltb_Ltbr","Ltb","Ltbr","Ltb","Ltbr","Ltb_Ltbr"
"Ltb_Tnfrsf1a","Ltb","Tnfrsf1a","Ltb","Tnfrsf1a","Ltb_Tnfrsf1a"
"Ltf_Gp9","Ltf","Gp9","Ltf","Gp9","Ltf_Gp9"
"Ltf_Gpr162","Ltf","Gpr162","Ltf","Gpr162","Ltf_Gpr162"
"Ltf_Lrp1","Ltf","Lrp1","Ltf","Lrp1","Ltf_Lrp1"
"Ltf_Lrp11","Ltf","Lrp11","Ltf","Lrp11","Ltf_Lrp11"
"Ltf_Tfrc","Ltf","Tfrc","Ltf","Tfrc","Ltf_Tfrc"
"Ly6g5c_Tmem8a","Ly6g5c","Tmem8a","Ly6g5c","Tmem8","Ly6g5c_Tmem8"
"Ly86_Cd180","Ly86","Cd180","Ly86","Cd180","Ly86_Cd180"
"Lypd3_Agr2","Lypd3","Agr2","Lypd3","Agr2","Lypd3_Agr2"
"Lyz_Itgal","Lyz","Itgal","9530003J23Rik","Itgal","9530003J23Rik_Itgal"
"Lyz_Itgal","Lyz","Itgal","Lyz1","Itgal","Lyz1_Itgal"
"Lyz_Itgal","Lyz","Itgal","Lyz2","Itgal","Lyz2_Itgal"
"Madcam1_Cd44","Madcam1","Cd44","Madcam1","Cd44","Madcam1_Cd44"
"Madcam1_Itga4","Madcam1","Itga4","Madcam1","Itga4","Madcam1_Itga4"
"Madcam1_Itgb7","Madcam1","Itgb7","Madcam1","Itgb7","Madcam1_Itgb7"
"Matn1_Itga1","Matn1","Itga1","Matn1","Itga1","Matn1_Itga1"
"Matn1_Itgb1","Matn1","Itgb1","Matn1","Itgb1","Matn1_Itgb1"
"Matn1_Ptprd","Matn1","Ptprd","Matn1","Ptprd","Matn1_Ptprd"
"Mbl2_Calcr","Mbl2","Calcr","Mbl2","Calcr","Mbl2_Calcr"
"Mbl2_Cd93","Mbl2","Cd93","Mbl2","Cd93","Mbl2_Cd93"
"Mdk_Alk","Mdk","Alk","Mdk","Alk","Mdk_Alk"
"Mdk_Gpc2","Mdk","Gpc2","Mdk","Gm43720","Mdk_Gm43720"
"Mdk_Gpc2","Mdk","Gpc2","Mdk","Gpc2","Mdk_Gpc2"
"Mdk_Itga4","Mdk","Itga4","Mdk","Itga4","Mdk_Itga4"
"Mdk_Itga6","Mdk","Itga6","Mdk","Itga6","Mdk_Itga6"
"Mdk_Itgb1","Mdk","Itgb1","Mdk","Itgb1","Mdk_Itgb1"
"Mdk_Lrp1","Mdk","Lrp1","Mdk","Lrp1","Mdk_Lrp1"
"Mdk_Lrp2","Mdk","Lrp2","Mdk","Lrp2","Mdk_Lrp2"
"Mdk_Ptprb","Mdk","Ptprb","Mdk","Ptprb","Mdk_Ptprb"
"Mdk_Ptprz1","Mdk","Ptprz1","Mdk","Ptprz1","Mdk_Ptprz1"
"Mdk_Sdc1","Mdk","Sdc1","Mdk","Sdc1","Mdk_Sdc1"
"Mdk_Sdc3","Mdk","Sdc3","Mdk","Sdc3","Mdk_Sdc3"
"Mdk_Sdc4","Mdk","Sdc4","Mdk","Sdc4","Mdk_Sdc4"
"Mdk_Tspan1","Mdk","Tspan1","Mdk","Tspan1","Mdk_Tspan1"
"Mepe_Phex","Mepe","Phex","Mepe","Phex","Mepe_Phex"
"Mfap2_Notch1","Mfap2","Notch1","Mfap2","Notch1","Mfap2_Notch1"
"Mfap5_Notch1","Mfap5","Notch1","Mfap5","Notch1","Mfap5_Notch1"
"Mfge8_Itgav","Mfge8","Itgav","Mfge8","Itgav","Mfge8_Itgav"
"Mfge8_Itgb3","Mfge8","Itgb3","Mfge8","Itgb3","Mfge8_Itgb3"
"Mfge8_Pdgfrb","Mfge8","Pdgfrb","Mfge8","Pdgfrb","Mfge8_Pdgfrb"
"Mfi2_Tfrc","Mfi2","Tfrc",NA,"Tfrc","NA_Tfrc"
"Mfng_Notch1","Mfng","Notch1","Mfng","Notch1","Mfng_Notch1"
"Mfng_Notch2","Mfng","Notch2","Mfng","Notch2","Mfng_Notch2"
"Mia_Cdh19","Mia","Cdh19","Gm21983","Cdh19","Gm21983_Cdh19"
"Mia_Cdh19","Mia","Cdh19","Mia","Cdh19","Mia_Cdh19"
"Mia_Cdh7","Mia","Cdh7","Gm21983","Cdh7","Gm21983_Cdh7"
"Mia_Cdh7","Mia","Cdh7","Mia","Cdh7","Mia_Cdh7"
"Mllt4_Epha7","Mllt4","Epha7",NA,"Epha7","NA_Epha7"
"Mllt4_Ephb2","Mllt4","Ephb2",NA,"Ephb2","NA_Ephb2"
"Mllt4_Ephb3","Mllt4","Ephb3",NA,"Ephb3","NA_Ephb3"
"Mllt4_Ephb6","Mllt4","Ephb6",NA,"Ephb6","NA_Ephb6"
"Mllt4_F11r","Mllt4","F11r",NA,"F11r","NA_F11r"
"Mllt4_Nrxn2","Mllt4","Nrxn2",NA,"Nrxn2","NA_Nrxn2"
"Mllt4_Nrxn3","Mllt4","Nrxn3",NA,"Nrxn3","NA_Nrxn3"
"Mllt4_Pvrl1","Mllt4","Pvrl1",NA,NA,"NA_NA"
"Mllt4_Pvrl2","Mllt4","Pvrl2",NA,NA,"NA_NA"
"Mllt4_Pvrl3","Mllt4","Pvrl3",NA,NA,"NA_NA"
"Mllt4_Pvrl4","Mllt4","Pvrl4",NA,NA,"NA_NA"
"Mln_Mlnr","Mln","Mlnr",NA,NA,"NA_NA"
"Mmp12_Plaur","Mmp12","Plaur","Mmp12","Plaur","Mmp12_Plaur"
"Mmp13_Lrp1","Mmp13","Lrp1","Mmp13","Lrp1","Mmp13_Lrp1"
"Mmp1_Cd44","Mmp1","Cd44","Mmp1b","Cd44","Mmp1b_Cd44"
"Mmp1_Cd44","Mmp1","Cd44","Mmp1a","Cd44","Mmp1a_Cd44"
"Mmp1_Itga2","Mmp1","Itga2","Mmp1b","Itga2","Mmp1b_Itga2"
"Mmp1_Itga2","Mmp1","Itga2","Mmp1a","Itga2","Mmp1a_Itga2"
"Mmp2_Sdc2","Mmp2","Sdc2","Mmp2","Sdc2","Mmp2_Sdc2"
"Mmp7_Cd151","Mmp7","Cd151","Mmp7","Cd151","Mmp7_Cd151"
"Mmp7_Cd44","Mmp7","Cd44","Mmp7","Cd44","Mmp7_Cd44"
"Mmp7_Cdh6","Mmp7","Cdh6","Mmp7","Cdh6","Mmp7_Cdh6"
"Mmp7_Erbb4","Mmp7","Erbb4","Mmp7","Erbb4","Mmp7_Erbb4"
"Mmp9_Cd44","Mmp9","Cd44","Mmp9","Cd44","Mmp9_Cd44"
"Mmp9_Ephb2","Mmp9","Ephb2","Mmp9","Ephb2","Mmp9_Ephb2"
"Mmp9_Itgam","Mmp9","Itgam","Mmp9","Itgam","Mmp9_Itgam"
"Mmp9_Itgam","Mmp9","Itgam","Mmp9","Itgam","Mmp9_Itgam"
"Mmp9_Itgb2","Mmp9","Itgb2","Mmp9","Itgb2l","Mmp9_Itgb2l"
"Mmp9_Itgb2","Mmp9","Itgb2","Mmp9","Itgb2","Mmp9_Itgb2"
"Mmp9_Lrp1","Mmp9","Lrp1","Mmp9","Lrp1","Mmp9_Lrp1"
"Mst1_Mst1r","Mst1","Mst1r","Mst1","Mst1r","Mst1_Mst1r"
"Mstn_Acvr2b","Mstn","Acvr2b","Mstn","Acvr2b","Mstn_Acvr2b"
"Muc2_Agr2","Muc2","Agr2","Muc2","Agr2","Muc2_Agr2"
"Muc7_Sell","Muc7","Sell",NA,"Sell","NA_Sell"
"Myoc_Fzd1","Myoc","Fzd1","Myoc","Fzd1","Myoc_Fzd1"
"Myoc_Fzd10","Myoc","Fzd10","Myoc","Fzd10","Myoc_Fzd10"
"Myoc_Fzd3","Myoc","Fzd3","Myoc","Fzd3","Myoc_Fzd3"
"Myoc_Fzd4","Myoc","Fzd4","Myoc","Fzd4","Myoc_Fzd4"
"Myoc_Fzd7","Myoc","Fzd7","Myoc","Fzd7","Myoc_Fzd7"
"Nampt_Insr","Nampt","Insr","Nampt","Insr","Nampt_Insr"
"Ncam1_Cacna1c","Ncam1","Cacna1c","Ncam1","Cacna1c","Ncam1_Cacna1c"
"Ncam1_Fgfr1","Ncam1","Fgfr1","Ncam1","Fgfr1","Ncam1_Fgfr1"
"Ncam1_Fgfr2","Ncam1","Fgfr2","Ncam1","Fgfr2","Ncam1_Fgfr2"
"Ncam1_Gfra1","Ncam1","Gfra1","Ncam1","Gfra1","Ncam1_Gfra1"
"Ncam1_Ptpra","Ncam1","Ptpra","Ncam1","Ptpra","Ncam1_Ptpra"
"Ncam1_Robo1","Ncam1","Robo1","Ncam1","Robo1","Ncam1_Robo1"
"Ncam1_Robo3","Ncam1","Robo3","Ncam1","Robo3","Ncam1_Robo3"
"Ncan_Cdh2","Ncan","Cdh2","Ncan","Cdh2","Ncan_Cdh2"
"Ncan_Sdc3","Ncan","Sdc3","Ncan","Sdc3","Ncan_Sdc3"
"Ndp_Fzd4","Ndp","Fzd4","Ndp","Fzd4","Ndp_Fzd4"
"Ndp_Lgr4","Ndp","Lgr4","Ndp","Lgr4","Ndp_Lgr4"
"Ngf_Kidins220","Ngf","Kidins220","Ngf","Kidins220","Ngf_Kidins220"
"Ngf_Maged1","Ngf","Maged1","Ngf","Maged1","Ngf_Maged1"
"Ngf_Ngfr","Ngf","Ngfr","Ngf","Ngfr","Ngf_Ngfr"
"Ngf_Ngfrap1","Ngf","Ngfrap1","Ngf",NA,"Ngf_NA"
"Ngf_Ntrk1","Ngf","Ntrk1","Ngf","Ntrk1","Ngf_Ntrk1"
"Ngf_Sorcs3","Ngf","Sorcs3","Ngf","Sorcs3","Ngf_Sorcs3"
"Ngf_Sort1","Ngf","Sort1","Ngf","Sort1","Ngf_Sort1"
"Nid1_Col13a1","Nid1","Col13a1","Nid1","Col13a1","Nid1_Col13a1"
"Nid1_Itga3","Nid1","Itga3","Nid1","Itga3","Nid1_Itga3"
"Nid1_Itgav","Nid1","Itgav","Nid1","Itgav","Nid1_Itgav"
"Nid1_Itgb1","Nid1","Itgb1","Nid1","Itgb1","Nid1_Itgb1"
"Nid1_Itgb3","Nid1","Itgb3","Nid1","Itgb3","Nid1_Itgb3"
"Nid1_Ptprf","Nid1","Ptprf","Nid1","Ptprf","Nid1_Ptprf"
"Nid2_Col13a1","Nid2","Col13a1","Nid2","Col13a1","Nid2_Col13a1"
"Nlgn1_Nrxn1","Nlgn1","Nrxn1","Nlgn1","Nrxn1","Nlgn1_Nrxn1"
"Nlgn1_Nrxn2","Nlgn1","Nrxn2","Nlgn1","Nrxn2","Nlgn1_Nrxn2"
"Nlgn1_Nrxn3","Nlgn1","Nrxn3","Nlgn1","Nrxn3","Nlgn1_Nrxn3"
"Nlgn2_Nrxn1","Nlgn2","Nrxn1","Nlgn2","Nrxn1","Nlgn2_Nrxn1"
"Nlgn2_Nrxn2","Nlgn2","Nrxn2","Nlgn2","Nrxn2","Nlgn2_Nrxn2"
"Nlgn2_Nrxn3","Nlgn2","Nrxn3","Nlgn2","Nrxn3","Nlgn2_Nrxn3"
"Nlgn3_Nrxn1","Nlgn3","Nrxn1","Nlgn3","Nrxn1","Nlgn3_Nrxn1"
"Nlgn3_Nrxn2","Nlgn3","Nrxn2","Nlgn3","Nrxn2","Nlgn3_Nrxn2"
"Nlgn3_Nrxn3","Nlgn3","Nrxn3","Nlgn3","Nrxn3","Nlgn3_Nrxn3"
"Nmb_Brs3","Nmb","Brs3","Nmb","Brs3","Nmb_Brs3"
"Nmb_Grpr","Nmb","Grpr","Nmb","Grpr","Nmb_Grpr"
"Nmb_Nmbr","Nmb","Nmbr","Nmb","Nmbr","Nmb_Nmbr"
"Nms_Nmur1","Nms","Nmur1","Nms","Nmur1","Nms_Nmur1"
"Nms_Nmur2","Nms","Nmur2","Nms","Nmur2","Nms_Nmur2"
"Nmu_Nmur1","Nmu","Nmur1","Nmu","Nmur1","Nmu_Nmur1"
"Nmu_Nmur2","Nmu","Nmur2","Nmu","Nmur2","Nmu_Nmur2"
"Nodal_Acvr1b","Nodal","Acvr1b","Nodal","Acvr1b","Nodal_Acvr1b"
"Nodal_Acvr1c","Nodal","Acvr1c","Nodal","Acvr1c","Nodal_Acvr1c"
"Nodal_Acvr2a","Nodal","Acvr2a","Nodal","Acvr2a","Nodal_Acvr2a"
"Nodal_Acvr2b","Nodal","Acvr2b","Nodal","Acvr2b","Nodal_Acvr2b"
"Nov_Notch1","Nov","Notch1","Nov","Notch1","Nov_Notch1"
"Nov_Plxna1","Nov","Plxna1","Nov","Plxna1","Nov_Plxna1"
"Npb_Npbwr1","Npb","Npbwr1","Npb","Npbwr1","Npb_Npbwr1"
"Npb_Npbwr2","Npb","Npbwr2","Npb",NA,"Npb_NA"
"Npff_Npffr1","Npff","Npffr1","Npff","Npffr1","Npff_Npffr1"
"Npff_Npffr2","Npff","Npffr2","Npff","Npffr2","Npff_Npffr2"
"Npnt_Itga8","Npnt","Itga8","Npnt","Itga8","Npnt_Itga8"
"Npnt_Itgb1","Npnt","Itgb1","Npnt","Itgb1","Npnt_Itgb1"
"Nppa_Npr1","Nppa","Npr1","Nppa","Npr1","Nppa_Npr1"
"Nppa_Npr3","Nppa","Npr3","Nppa","Npr3","Nppa_Npr3"
"Nppb_Npr1","Nppb","Npr1","Nppb","Npr1","Nppb_Npr1"
"Nppb_Npr2","Nppb","Npr2","Nppb","Npr2","Nppb_Npr2"
"Nppb_Npr3","Nppb","Npr3","Nppb","Npr3","Nppb_Npr3"
"Nppc_Npr2","Nppc","Npr2","Nppc","Npr2","Nppc_Npr2"
"Nppc_Npr3","Nppc","Npr3","Nppc","Npr3","Nppc_Npr3"
"Nps_Npsr1","Nps","Npsr1","Nps","Npsr1","Nps_Npsr1"
"Npvf_Npffr1","Npvf","Npffr1","Npvf","Npffr1","Npvf_Npffr1"
"Npvf_Npffr2","Npvf","Npffr2","Npvf","Npffr2","Npvf_Npffr2"
"Npw_Npbwr1","Npw","Npbwr1","Npw","Npbwr1","Npw_Npbwr1"
"Npw_Npbwr2","Npw","Npbwr2","Npw",NA,"Npw_NA"
"Npy_Fap","Npy","Fap","Npy","Fap","Npy_Fap"
"Npy_Mc4r","Npy","Mc4r","Npy","Mc4r","Npy_Mc4r"
"Npy_Npffr2","Npy","Npffr2","Npy","Npffr2","Npy_Npffr2"
"Npy_Npy1r","Npy","Npy1r","Npy","Npy1r","Npy_Npy1r"
"Npy_Npy2r","Npy","Npy2r","Npy","Npy2r","Npy_Npy2r"
"Npy_Npy4r","Npy","Npy4r","Npy","Npy4r","Npy_Npy4r"
"Npy_Npy5r","Npy","Npy5r","Npy","Npy5r","Npy_Npy5r"
"Npy_Prlhr","Npy","Prlhr","Npy","Prlhr","Npy_Prlhr"
"Nrg1_Erbb2","Nrg1","Erbb2","Nrg1","Erbb2","Nrg1_Erbb2"
"Nrg1_Erbb3","Nrg1","Erbb3","Nrg1","Erbb3","Nrg1_Erbb3"
"Nrg1_Erbb4","Nrg1","Erbb4","Nrg1","Erbb4","Nrg1_Erbb4"
"Nrg1_Gpc1","Nrg1","Gpc1","Nrg1","Gpc1","Nrg1_Gpc1"
"Nrg2_Erbb2","Nrg2","Erbb2","Nrg2","Erbb2","Nrg2_Erbb2"
"Nrg2_Erbb3","Nrg2","Erbb3","Nrg2","Erbb3","Nrg2_Erbb3"
"Nrg2_Erbb4","Nrg2","Erbb4","Nrg2","Erbb4","Nrg2_Erbb4"
"Nrg3_Erbb4","Nrg3","Erbb4","Nrg3","Erbb4","Nrg3_Erbb4"
"Nrg4_Egfr","Nrg4","Egfr","Nrg4","Egfr","Nrg4_Egfr"
"Nrg4_Erbb2","Nrg4","Erbb2","Nrg4","Erbb2","Nrg4_Erbb2"
"Nrg4_Erbb4","Nrg4","Erbb4","Nrg4","Erbb4","Nrg4_Erbb4"
"Nrtn_Gfra1","Nrtn","Gfra1","Nrtn","Gfra1","Nrtn_Gfra1"
"Nrtn_Gfra2","Nrtn","Gfra2","Nrtn","Gfra2","Nrtn_Gfra2"
"Nrtn_Ret","Nrtn","Ret","Nrtn","Ret","Nrtn_Ret"
"Ntf3_Ngfr","Ntf3","Ngfr","Ntf3","Ngfr","Ntf3_Ngfr"
"Ntf3_Ntrk1","Ntf3","Ntrk1","Ntf3","Ntrk1","Ntf3_Ntrk1"
"Ntf3_Ntrk2","Ntf3","Ntrk2","Ntf3","Ntrk2","Ntf3_Ntrk2"
"Ntf3_Ntrk3","Ntf3","Ntrk3","Ntf3","Ntrk3","Ntf3_Ntrk3"
"Ntf4_Ngfr","Ntf4","Ngfr","Ntf5","Ngfr","Ntf5_Ngfr"
"Ntf4_Ngfrap1","Ntf4","Ngfrap1","Ntf5",NA,"Ntf5_NA"
"Ntf4_Ntrk1","Ntf4","Ntrk1","Ntf5","Ntrk1","Ntf5_Ntrk1"
"Ntf4_Ntrk2","Ntf4","Ntrk2","Ntf5","Ntrk2","Ntf5_Ntrk2"
"Ntf4_Ntrk3","Ntf4","Ntrk3","Ntf5","Ntrk3","Ntf5_Ntrk3"
"Ntn1_Adora2b","Ntn1","Adora2b","Ntn1","Adora2b","Ntn1_Adora2b"
"Ntn1_Dcc","Ntn1","Dcc","Ntn1","Dcc","Ntn1_Dcc"
"Ntn1_Neo1","Ntn1","Neo1","Ntn1","Neo1","Ntn1_Neo1"
"Ntn1_Unc5a","Ntn1","Unc5a","Ntn1","Unc5a","Ntn1_Unc5a"
"Ntn1_Unc5b","Ntn1","Unc5b","Ntn1","Unc5b","Ntn1_Unc5b"
"Ntn1_Unc5c","Ntn1","Unc5c","Ntn1","Unc5c","Ntn1_Unc5c"
"Ntn1_Unc5d","Ntn1","Unc5d","Ntn1","Unc5d","Ntn1_Unc5d"
"Ntn3_Cdon","Ntn3","Cdon","Tbc1d24","Cdon","Tbc1d24_Cdon"
"Ntn3_Neo1","Ntn3","Neo1","Tbc1d24","Neo1","Tbc1d24_Neo1"
"Ntn4_Dcc","Ntn4","Dcc","Ntn4","Dcc","Ntn4_Dcc"
"Ntn4_Unc5a","Ntn4","Unc5a","Ntn4","Unc5a","Ntn4_Unc5a"
"Ntng1_Lrrc4c","Ntng1","Lrrc4c","Ntng1","Lrrc4c","Ntng1_Lrrc4c"
"Ntng2_Lrrc4","Ntng2","Lrrc4","Ntng2","Lrrc4","Ntng2_Lrrc4"
"Ntng2_Lrrc4c","Ntng2","Lrrc4c","Ntng2","Lrrc4c","Ntng2_Lrrc4c"
"Nts_Ngfr","Nts","Ngfr","Nts","Ngfr","Nts_Ngfr"
"Nts_Ntsr1","Nts","Ntsr1","Nts","Ntsr1","Nts_Ntsr1"
"Nts_Ntsr2","Nts","Ntsr2","Nts","Ntsr2","Nts_Ntsr2"
"Nts_Sort1","Nts","Sort1","Nts","Sort1","Nts_Sort1"
"Nucb2_Erap1","Nucb2","Erap1","Nucb2","Erap1","Nucb2_Erap1"
"Nxph1_Nrxn1","Nxph1","Nrxn1","Nxph1","Nrxn1","Nxph1_Nrxn1"
"Nxph1_Nrxn2","Nxph1","Nrxn2","Nxph1","Nrxn2","Nxph1_Nrxn2"
"Nxph1_Nrxn3","Nxph1","Nrxn3","Nxph1","Nrxn3","Nxph1_Nrxn3"
"Nxph2_Nrxn1","Nxph2","Nrxn1","Nxph2","Nrxn1","Nxph2_Nrxn1"
"Nxph3_Nrxn1","Nxph3","Nrxn1","Nxph3","Nrxn1","Nxph3_Nrxn1"
"Nxph3_Nrxn2","Nxph3","Nrxn2","Nxph3","Nrxn2","Nxph3_Nrxn2"
"Nxph3_Nrxn3","Nxph3","Nrxn3","Nxph3","Nrxn3","Nxph3_Nrxn3"
"Obp2a_Or1g1","Obp2a","Or1g1","Obp2a",NA,"Obp2a_NA"
"Obp2a_Or1g1","Obp2a","Or1g1","Obp2b",NA,"Obp2b_NA"
"Obp2a_Or1g1","Obp2a","Or1g1","Lcn4",NA,"Lcn4_NA"
"Olah_Mog","Olah","Mog","Olah","Mog","Olah_Mog"
"Olfm2_Robo2","Olfm2","Robo2","Olfm2","Robo2","Olfm2_Robo2"
"Omg_Lingo1","Omg","Lingo1","Omg","Lingo1","Omg_Lingo1"
"Omg_Ngfr","Omg","Ngfr","Omg","Ngfr","Omg_Ngfr"
"Omg_Rtn4r","Omg","Rtn4r","Omg","Rtn4r","Omg_Rtn4r"
"Omg_Rtn4rl1","Omg","Rtn4rl1","Omg","Rtn4rl1","Omg_Rtn4rl1"
"Omg_Tnfrsf1b","Omg","Tnfrsf1b","Omg","Tnfrsf1b","Omg_Tnfrsf1b"
"Orm1_Ccr5","Orm1","Ccr5","Orm1","Ccr5","Orm1_Ccr5"
"Orm1_Ccr5","Orm1","Ccr5","Orm2","Ccr5","Orm2_Ccr5"
"Orm1_Ccr5","Orm1","Ccr5","Orm3","Ccr5","Orm3_Ccr5"
"Osm_Il6st","Osm","Il6st","Osm","Il6st","Osm_Il6st"
"Osm_Lifr","Osm","Lifr","Osm","Lifr","Osm_Lifr"
"Osm_Osmr","Osm","Osmr","Osm","Osmr","Osm_Osmr"
"Ostn_Npr3","Ostn","Npr3","Ostn","Npr3","Ostn_Npr3"
"Oxt_Avpr1a","Oxt","Avpr1a","Oxt","Avpr1a","Oxt_Avpr1a"
"Oxt_Avpr1b","Oxt","Avpr1b","Oxt","Avpr1b","Oxt_Avpr1b"
"Oxt_Avpr2","Oxt","Avpr2","Oxt","Avpr2","Oxt_Avpr2"
"Oxt_Oxtr","Oxt","Oxtr","Oxt","Oxtr","Oxt_Oxtr"
"P4hb_Gpr162","P4hb","Gpr162","P4hb","Gpr162","P4hb_Gpr162"
"Papln_Pvrl4","Papln","Pvrl4","Papln",NA,"Papln_NA"
"Papln_Sirpa","Papln","Sirpa","Papln","Sirpb1b","Papln_Sirpb1b"
"Papln_Sirpa","Papln","Sirpa","Papln","Sirpb1a","Papln_Sirpb1a"
"Papln_Sirpa","Papln","Sirpa","Papln","Sirpa","Papln_Sirpa"
"Papln_Sirpa","Papln","Sirpa","Papln","Sirpb1c","Papln_Sirpb1c"
"Papln_Sirpa","Papln","Sirpa","Papln","Gm9733","Papln_Gm9733"
"Papln_Sirpa","Papln","Sirpa","Papln","Gm5150","Papln_Gm5150"
"Pcsk9_Vldlr","Pcsk9","Vldlr","Pcsk9","Vldlr","Pcsk9_Vldlr"
"Pdap1_Pdgfrb","Pdap1","Pdgfrb","Pdap1","Pdgfrb","Pdap1_Pdgfrb"
"Pdgfa_Pdgfra","Pdgfa","Pdgfra","Pdgfa","Pdgfra","Pdgfa_Pdgfra"
"Pdgfa_Pdgfrb","Pdgfa","Pdgfrb","Pdgfa","Pdgfrb","Pdgfa_Pdgfrb"
"Pdgfb_Art1","Pdgfb","Art1","Pdgfb","Art1","Pdgfb_Art1"
"Pdgfb_Itgav","Pdgfb","Itgav","Pdgfb","Itgav","Pdgfb_Itgav"
"Pdgfb_Lrp1","Pdgfb","Lrp1","Pdgfb","Lrp1","Pdgfb_Lrp1"
"Pdgfb_Pdgfra","Pdgfb","Pdgfra","Pdgfb","Pdgfra","Pdgfb_Pdgfra"
"Pdgfb_Pdgfrb","Pdgfb","Pdgfrb","Pdgfb","Pdgfrb","Pdgfb_Pdgfrb"
"Pdgfb_S1pr1","Pdgfb","S1pr1","Pdgfb","S1pr1","Pdgfb_S1pr1"
"Pdgfc_Flt1","Pdgfc","Flt1","Pdgfc","Flt1","Pdgfc_Flt1"
"Pdgfc_Flt4","Pdgfc","Flt4","Pdgfc","Flt4","Pdgfc_Flt4"
"Pdgfc_Kdr","Pdgfc","Kdr","Pdgfc","Kdr","Pdgfc_Kdr"
"Pdgfc_Pdgfra","Pdgfc","Pdgfra","Pdgfc","Pdgfra","Pdgfc_Pdgfra"
"Pdgfc_Pdgfrb","Pdgfc","Pdgfrb","Pdgfc","Pdgfrb","Pdgfc_Pdgfrb"
"Pdgfd_Pdgfra","Pdgfd","Pdgfra","Pdgfd","Pdgfra","Pdgfd_Pdgfra"
"Pdgfd_Pdgfrb","Pdgfd","Pdgfrb","Pdgfd","Pdgfrb","Pdgfd_Pdgfrb"
"Pdx1_Slc2a2","Pdx1","Slc2a2","Pdx1","Slc2a2","Pdx1_Slc2a2"
"Pdyn_Oprd1","Pdyn","Oprd1","Pdyn","Oprd1","Pdyn_Oprd1"
"Pdyn_Oprk1","Pdyn","Oprk1","Pdyn","Oprk1","Pdyn_Oprk1"
"Pdyn_Oprm1","Pdyn","Oprm1","Pdyn","Oprm1","Pdyn_Oprm1"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra2a","Penk_Mrgpra2a"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra1","Penk_Mrgpra1"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra3","Penk_Mrgpra3"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra6","Penk_Mrgpra6"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra4","Penk_Mrgpra4"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra9","Penk_Mrgpra9"
"Penk_Mrgprx1","Penk","Mrgprx1","Penk","Mrgpra2b","Penk_Mrgpra2b"
"Penk_Ogfr","Penk","Ogfr","Penk","Ogfr","Penk_Ogfr"
"Penk_Oprd1","Penk","Oprd1","Penk","Oprd1","Penk_Oprd1"
"Penk_Oprk1","Penk","Oprk1","Penk","Oprk1","Penk_Oprk1"
"Penk_Oprm1","Penk","Oprm1","Penk","Oprm1","Penk_Oprm1"
"Pf4_Cxcr3","Pf4","Cxcr3","Pf4","Cxcr3","Pf4_Cxcr3"
